version,file,source_file,output_file,file_size_kb,status,error,copied_at
v010,202611_CSCE_482_938_42650_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_482_938_42650.pdf"", ""202611_CSCE_482_938_42650.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_482_938_42650_v010.pdf"", ""202611_CSCE_482_938_42650_v010.pdf"")",320.0,ok,,2026-03-11T01:48:19.885892
v010,202611_CSCE_482_940_60096_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_482_940_60096.pdf"", ""202611_CSCE_482_940_60096.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_482_940_60096_v010.pdf"", ""202611_CSCE_482_940_60096_v010.pdf"")",417.5,ok,,2026-03-11T01:48:28.603640
v010,202611_CSCE_483_932_37080_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_483_932_37080.pdf"", ""202611_CSCE_483_932_37080.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_483_932_37080_v010.pdf"", ""202611_CSCE_483_932_37080_v010.pdf"")",324.6,ok,,2026-03-11T01:48:34.926826
v010,202611_CSCE_483_933_46417_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_483_933_46417.pdf"", ""202611_CSCE_483_933_46417.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_483_933_46417_v010.pdf"", ""202611_CSCE_483_933_46417_v010.pdf"")",347.7,ok,,2026-03-11T01:48:47.911323
v010,202611_CSCE_489_501_60587_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_489_501_60587.pdf"", ""202611_CSCE_489_501_60587.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_489_501_60587_v010.pdf"", ""202611_CSCE_489_501_60587_v010.pdf"")",265.4,ok,,2026-03-11T01:48:53.753386
v010,202611_CSCE_489_550_60109_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_489_550_60109.pdf"", ""202611_CSCE_489_550_60109.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_489_550_60109_v010.pdf"", ""202611_CSCE_489_550_60109_v010.pdf"")",567.7,ok,,2026-03-11T01:48:56.935809
v010,202611_CSCE_608_600_46648_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_608_600_46648.pdf"", ""202611_CSCE_608_600_46648.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_608_600_46648_v010.pdf"", ""202611_CSCE_608_600_46648_v010.pdf"")",254.5,ok,,2026-03-11T01:49:03.760867
v010,202611_CSCE_611_600_50668_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_611_600_50668.pdf"", ""202611_CSCE_611_600_50668.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_611_600_50668_v010.pdf"", ""202611_CSCE_611_600_50668_v010.pdf"")",300.9,ok,,2026-03-11T01:49:08.511208
v010,202611_CSCE_611_700_50746_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_611_700_50746.pdf"", ""202611_CSCE_611_700_50746.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_611_700_50746_v010.pdf"", ""202611_CSCE_611_700_50746_v010.pdf"")",301.7,ok,,2026-03-11T01:49:13.451950
v010,202611_CSCE_612_600_42640_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_612_600_42640.pdf"", ""202611_CSCE_612_600_42640.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_612_600_42640_v010.pdf"", ""202611_CSCE_612_600_42640_v010.pdf"")",247.7,ok,,2026-03-11T01:49:20.675401
v010,202611_CSCE_614_600_42743_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_614_600_42743.pdf"", ""202611_CSCE_614_600_42743.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_614_600_42743_v010.pdf"", ""202611_CSCE_614_600_42743_v010.pdf"")",322.2,ok,,2026-03-11T01:49:27.708623
v010,202611_CSCE_624_600_58435_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_624_600_58435.pdf"", ""202611_CSCE_624_600_58435.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_624_600_58435_v010.pdf"", ""202611_CSCE_624_600_58435_v010.pdf"")",265.6,ok,,2026-03-11T01:49:32.746019
v010,202611_CSCE_629_600_54978_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_629_600_54978.pdf"", ""202611_CSCE_629_600_54978.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_629_600_54978_v010.pdf"", ""202611_CSCE_629_600_54978_v010.pdf"")",237.0,ok,,2026-03-11T01:49:38.964327
v010,202611_CSCE_629_700_54783_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_629_700_54783.pdf"", ""202611_CSCE_629_700_54783.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_629_700_54783_v010.pdf"", ""202611_CSCE_629_700_54783_v010.pdf"")",242.1,ok,,2026-03-11T01:49:44.149812
v010,202611_CSCE_632_600_54784_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_632_600_54784.pdf"", ""202611_CSCE_632_600_54784.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_632_600_54784_v010.pdf"", ""202611_CSCE_632_600_54784_v010.pdf"")",310.9,ok,,2026-03-11T01:49:48.154992
v010,202611_CSCE_633_601_58706_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_633_601_58706.pdf"", ""202611_CSCE_633_601_58706.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_633_601_58706_v010.pdf"", ""202611_CSCE_633_601_58706_v010.pdf"")",310.7,ok,,2026-03-11T01:49:52.967134
v010,202611_CSCE_633_700_44010_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_633_700_44010.pdf"", ""202611_CSCE_633_700_44010.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_633_700_44010_v010.pdf"", ""202611_CSCE_633_700_44010_v010.pdf"")",316.5,ok,,2026-03-11T01:49:58.916280
v010,202611_CSCE_635_600_46646_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_635_600_46646.pdf"", ""202611_CSCE_635_600_46646.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_635_600_46646_v010.pdf"", ""202611_CSCE_635_600_46646_v010.pdf"")",273.8,ok,,2026-03-11T01:50:03.354686
v010,202611_CSCE_641_600_58437_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_641_600_58437.pdf"", ""202611_CSCE_641_600_58437.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_641_600_58437_v010.pdf"", ""202611_CSCE_641_600_58437_v010.pdf"")",228.5,ok,,2026-03-11T01:50:11.687929
v010,202611_CSCE_648_600_60319_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_648_600_60319.pdf"", ""202611_CSCE_648_600_60319.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_648_600_60319_v010.pdf"", ""202611_CSCE_648_600_60319_v010.pdf"")",417.8,ok,,2026-03-11T01:50:16.855970
v010,202611_CSCE_652_600_34516_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_652_600_34516.pdf"", ""202611_CSCE_652_600_34516.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_652_600_34516_v010.pdf"", ""202611_CSCE_652_600_34516_v010.pdf"")",285.7,ok,,2026-03-11T01:50:28.583029
v010,202611_CSCE_656_600_42432_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_656_600_42432.pdf"", ""202611_CSCE_656_600_42432.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_656_600_42432_v010.pdf"", ""202611_CSCE_656_600_42432_v010.pdf"")",259.2,ok,,2026-03-11T01:50:34.491942
v010,202611_CSCE_665_600_30874_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_665_600_30874.pdf"", ""202611_CSCE_665_600_30874.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_665_600_30874_v010.pdf"", ""202611_CSCE_665_600_30874_v010.pdf"")",227.1,ok,,2026-03-11T01:50:40.415175
v010,202611_CSCE_669_600_58438_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_669_600_58438.pdf"", ""202611_CSCE_669_600_58438.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_669_600_58438_v010.pdf"", ""202611_CSCE_669_600_58438_v010.pdf"")",257.8,ok,,2026-03-11T01:50:45.363891
v010,202611_CSCE_672_600_58439_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_672_600_58439.pdf"", ""202611_CSCE_672_600_58439.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_672_600_58439_v010.pdf"", ""202611_CSCE_672_600_58439_v010.pdf"")",217.8,ok,,2026-03-11T01:51:04.851936
v010,202611_CSCE_676_600_58440_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_676_600_58440.pdf"", ""202611_CSCE_676_600_58440.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_676_600_58440_v010.pdf"", ""202611_CSCE_676_600_58440_v010.pdf"")",229.0,ok,,2026-03-11T01:51:09.751582
v010,202611_CSCE_676_700_59910_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_676_700_59910.pdf"", ""202611_CSCE_676_700_59910.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_676_700_59910_v010.pdf"", ""202611_CSCE_676_700_59910_v010.pdf"")",229.0,ok,,2026-03-11T01:51:12.971908
v010,202611_CSCE_679_600_55144_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_679_600_55144.pdf"", ""202611_CSCE_679_600_55144.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_679_600_55144_v010.pdf"", ""202611_CSCE_679_600_55144_v010.pdf"")",287.9,ok,,2026-03-11T01:51:18.920294
v010,202611_CSCE_681_600_12644_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_681_600_12644.pdf"", ""202611_CSCE_681_600_12644.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_681_600_12644_v010.pdf"", ""202611_CSCE_681_600_12644_v010.pdf"")",303.7,ok,,2026-03-11T01:51:23.611348
v010,202611_CSCE_681_700_52108_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_681_700_52108.pdf"", ""202611_CSCE_681_700_52108.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_681_700_52108_v010.pdf"", ""202611_CSCE_681_700_52108_v010.pdf"")",303.7,ok,,2026-03-11T01:51:28.635691
v010,202611_CSCE_689_600_58723_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_689_600_58723.pdf"", ""202611_CSCE_689_600_58723.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_689_600_58723_v010.pdf"", ""202611_CSCE_689_600_58723_v010.pdf"")",251.1,ok,,2026-03-11T01:51:33.370474
v010,202611_CSCE_689_602_59349_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_689_602_59349.pdf"", ""202611_CSCE_689_602_59349.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_689_602_59349_v010.pdf"", ""202611_CSCE_689_602_59349_v010.pdf"")",266.4,ok,,2026-03-11T01:51:37.750083
v010,202611_CSCE_689_603_59354_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_689_603_59354.pdf"", ""202611_CSCE_689_603_59354.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_689_603_59354_v010.pdf"", ""202611_CSCE_689_603_59354_v010.pdf"")",266.6,ok,,2026-03-11T01:51:41.132460
v010,202611_CSCE_689_605_59358_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_689_605_59358.pdf"", ""202611_CSCE_689_605_59358.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_689_605_59358_v010.pdf"", ""202611_CSCE_689_605_59358_v010.pdf"")",329.8,ok,,2026-03-11T01:51:44.248601
v010,202611_CSCE_689_606_59359_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_689_606_59359.pdf"", ""202611_CSCE_689_606_59359.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_689_606_59359_v010.pdf"", ""202611_CSCE_689_606_59359_v010.pdf"")",289.4,ok,,2026-03-11T01:51:53.357912
v010,202611_CSCE_704_600_58431_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_704_600_58431.pdf"", ""202611_CSCE_704_600_58431.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_704_600_58431_v010.pdf"", ""202611_CSCE_704_600_58431_v010.pdf"")",968.3,ok,,2026-03-11T01:51:57.461457
v010,202611_CSCE_713_600_58633_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_713_600_58633.pdf"", ""202611_CSCE_713_600_58633.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_713_600_58633_v010.pdf"", ""202611_CSCE_713_600_58633_v010.pdf"")",316.9,ok,,2026-03-11T01:52:02.832428
v010,202611_CSCE_714_600_58443_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_714_600_58443.pdf"", ""202611_CSCE_714_600_58443.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_714_600_58443_v010.pdf"", ""202611_CSCE_714_600_58443_v010.pdf"")",277.0,ok,,2026-03-11T01:52:10.466374
v010,202611_CSCE_714_700_55832_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_714_700_55832.pdf"", ""202611_CSCE_714_700_55832.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_714_700_55832_v010.pdf"", ""202611_CSCE_714_700_55832_v010.pdf"")",276.9,ok,,2026-03-11T01:52:16.116976
v010,202611_CSCE_726_600_58445_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_726_600_58445.pdf"", ""202611_CSCE_726_600_58445.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_726_600_58445_v010.pdf"", ""202611_CSCE_726_600_58445_v010.pdf"")",368.6,ok,,2026-03-11T01:52:26.783720
v010,202611_CSCE_727_600_58447_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_727_600_58447.pdf"", ""202611_CSCE_727_600_58447.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_727_600_58447_v010.pdf"", ""202611_CSCE_727_600_58447_v010.pdf"")",251.4,ok,,2026-03-11T01:52:32.369455
v010,202611_CSCE_735_600_42401_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_735_600_42401.pdf"", ""202611_CSCE_735_600_42401.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_735_600_42401_v010.pdf"", ""202611_CSCE_735_600_42401_v010.pdf"")",217.4,ok,,2026-03-11T01:52:36.386053
v010,202611_CSCE_735_700_42400_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_735_700_42400.pdf"", ""202611_CSCE_735_700_42400.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_735_700_42400_v010.pdf"", ""202611_CSCE_735_700_42400_v010.pdf"")",220.0,ok,,2026-03-11T01:52:41.953560
v010,202611_CSCE_748_600_46626_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_748_600_46626.pdf"", ""202611_CSCE_748_600_46626.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_748_600_46626_v010.pdf"", ""202611_CSCE_748_600_46626_v010.pdf"")",184.5,ok,,2026-03-11T01:52:46.055330
v010,202611_CSCE_749_600_58606_v010.pdf,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_749_600_58606.pdf"", ""202611_CSCE_749_600_58606.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step0_source/202611_CSCE_749_600_58606_v010.pdf"", ""202611_CSCE_749_600_58606_v010.pdf"")",249.5,ok,,2026-03-11T01:52:50.619680
