version,file,input_file,output_file,course_id,section,crn,chunk_count,chunk_size_setting,overlap_setting,input_tokens,avg_chunk_tokens,llm_status,llm_error,processed_at,status
v010,202611_CSCE_434_550_55425_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_434_550_55425_v010.md"", ""202611_CSCE_434_550_55425_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_434_550_55425_v010.json"", ""202611_CSCE_434_550_55425_v010.json"")",CSCE 434,550,55425,3,600,100,1426,543,ok,,2026-03-11T01:45:13.007098,ok
v010,202611_CSCE_435_200_58355_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_435_200_58355_v010.md"", ""202611_CSCE_435_200_58355_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_435_200_58355_v010.json"", ""202611_CSCE_435_200_58355_v010.json"")",CSCE 435,200,58355,2,600,100,858,484,ok,,2026-03-11T01:45:16.538779,ok
v010,202611_CSCE_435_500_38149_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_435_500_38149_v010.md"", ""202611_CSCE_435_500_38149_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_435_500_38149_v010.json"", ""202611_CSCE_435_500_38149_v010.json"")",CSCE 435,500,38149,2,600,100,792,448,ok,,2026-03-11T01:45:23.944205,ok
v010,202611_CSCE_436_200_58358_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_436_200_58358_v010.md"", ""202611_CSCE_436_200_58358_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_436_200_58358_v010.json"", ""202611_CSCE_436_200_58358_v010.json"")",CSCE 436,200,58358,8,600,100,4946,713,ok,,2026-03-11T01:45:28.625522,ok
v010,202611_CSCE_438_200_50590_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_438_200_50590_v010.md"", ""202611_CSCE_438_200_50590_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_438_200_50590_v010.json"", ""202611_CSCE_438_200_50590_v010.json"")",CSCE 438,200,50590,3,600,100,1429,538,ok,,2026-03-11T01:45:35.339493,ok
v010,202611_CSCE_438_500_17008_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_438_500_17008_v010.md"", ""202611_CSCE_438_500_17008_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_438_500_17008_v010.json"", ""202611_CSCE_438_500_17008_v010.json"")",CSCE 438,500,17008,3,600,100,1332,510,ok,,2026-03-11T01:45:38.973765,ok
v010,202611_CSCE_439_500_58360_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_439_500_58360_v010.md"", ""202611_CSCE_439_500_58360_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_439_500_58360_v010.json"", ""202611_CSCE_439_500_58360_v010.json"")",CSCE 439,500,58360,4,600,100,1975,576,ok,,2026-03-11T01:45:45.365986,ok
v010,202611_CSCE_441_500_12374_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_441_500_12374_v010.md"", ""202611_CSCE_441_500_12374_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_441_500_12374_v010.json"", ""202611_CSCE_441_500_12374_v010.json"")",CSCE 441,500,12374,3,600,100,1339,521,ok,,2026-03-11T01:45:50.601332,ok
v010,202611_CSCE_441_550_55317_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_441_550_55317_v010.md"", ""202611_CSCE_441_550_55317_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_441_550_55317_v010.json"", ""202611_CSCE_441_550_55317_v010.json"")",CSCE 441,550,55317,3,600,100,1837,687,ok,,2026-03-11T01:45:56.970199,ok
v010,202611_CSCE_442_500_46558_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_442_500_46558_v010.md"", ""202611_CSCE_442_500_46558_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_442_500_46558_v010.json"", ""202611_CSCE_442_500_46558_v010.json"")",CSCE 442,500,46558,4,600,100,2051,594,ok,,2026-03-11T01:46:00.713851,ok
v010,202611_CSCE_442_550_55429_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_442_550_55429_v010.md"", ""202611_CSCE_442_550_55429_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_442_550_55429_v010.json"", ""202611_CSCE_442_550_55429_v010.json"")",CSCE 442,550,55429,3,600,100,1399,529,ok,,2026-03-11T01:46:06.430570,ok
v010,202611_CSCE_445_500_19179_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_445_500_19179_v010.md"", ""202611_CSCE_445_500_19179_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_445_500_19179_v010.json"", ""202611_CSCE_445_500_19179_v010.json"")",CSCE 445,500,19179,2,600,100,940,530,ok,,2026-03-11T01:46:13.216300,ok
v010,202611_CSCE_445_550_59023_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_445_550_59023_v010.md"", ""202611_CSCE_445_550_59023_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_445_550_59023_v010.json"", ""202611_CSCE_445_550_59023_v010.json"")",CSCE 445,550,59023,3,600,100,1588,611,ok,,2026-03-11T01:46:18.162633,ok
v010,202611_CSCE_447_500_60293_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_447_500_60293_v010.md"", ""202611_CSCE_447_500_60293_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_447_500_60293_v010.json"", ""202611_CSCE_447_500_60293_v010.json"")",CSCE 447,500,60293,3,600,100,1743,666,ok,,2026-03-11T01:46:21.868879,ok
v010,202611_CSCE_448_500_46340_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_448_500_46340_v010.md"", ""202611_CSCE_448_500_46340_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_448_500_46340_v010.json"", ""202611_CSCE_448_500_46340_v010.json"")",CSCE 448,500,46340,3,600,100,1313,508,ok,,2026-03-11T01:46:26.571569,ok
v010,202611_CSCE_449_500_50618_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_449_500_50618_v010.md"", ""202611_CSCE_449_500_50618_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_449_500_50618_v010.json"", ""202611_CSCE_449_500_50618_v010.json"")",CSCE 449,500,50618,3,600,100,1301,500,ok,,2026-03-11T01:46:32.062070,ok
v010,202611_CSCE_450_500_54772_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_450_500_54772_v010.md"", ""202611_CSCE_450_500_54772_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_450_500_54772_v010.json"", ""202611_CSCE_450_500_54772_v010.json"")",CSCE 450,500,54772,3,600,100,1504,576,ok,,2026-03-11T01:46:39.022649,ok
v010,202611_CSCE_451_500_27369_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_451_500_27369_v010.md"", ""202611_CSCE_451_500_27369_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_451_500_27369_v010.json"", ""202611_CSCE_451_500_27369_v010.json"")",CSCE 451,500,27369,2,600,100,1131,634,ok,,2026-03-11T01:46:46.294417,ok
v010,202611_CSCE_452_500_58361_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_452_500_58361_v010.md"", ""202611_CSCE_452_500_58361_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_452_500_58361_v010.json"", ""202611_CSCE_452_500_58361_v010.json"")",CSCE 452,500,58361,5,600,100,2933,675,ok,,2026-03-11T01:46:53.130784,ok
v010,202611_CSCE_462_500_42605_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_462_500_42605_v010.md"", ""202611_CSCE_462_500_42605_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_462_500_42605_v010.json"", ""202611_CSCE_462_500_42605_v010.json"")",CSCE 462,500,42605,3,600,100,1335,510,ok,,2026-03-11T01:47:00.045903,ok
v010,202611_CSCE_462_501_42606_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_462_501_42606_v010.md"", ""202611_CSCE_462_501_42606_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_462_501_42606_v010.json"", ""202611_CSCE_462_501_42606_v010.json"")",CSCE 462,501,42606,3,600,100,1335,510,ok,,2026-03-11T01:47:06.474287,ok
v010,202611_CSCE_463_500_42604_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_463_500_42604_v010.md"", ""202611_CSCE_463_500_42604_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_463_500_42604_v010.json"", ""202611_CSCE_463_500_42604_v010.json"")",CSCE 463,500,42604,2,600,100,1262,690,ok,,2026-03-11T01:47:12.001016,ok
v010,202611_CSCE_463_550_58972_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_463_550_58972_v010.md"", ""202611_CSCE_463_550_58972_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_463_550_58972_v010.json"", ""202611_CSCE_463_550_58972_v010.json"")",CSCE 463,550,58972,5,600,100,2646,619,ok,,2026-03-11T01:47:20.592150,ok
v010,202611_CSCE_465_500_29436_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_465_500_29436_v010.md"", ""202611_CSCE_465_500_29436_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_465_500_29436_v010.json"", ""202611_CSCE_465_500_29436_v010.json"")",CSCE 465,500,29436,3,600,100,1430,550,ok,,2026-03-11T01:47:25.687168,ok
v010,202611_CSCE_465_550_55430_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_465_550_55430_v010.md"", ""202611_CSCE_465_550_55430_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_465_550_55430_v010.json"", ""202611_CSCE_465_550_55430_v010.json"")",CSCE 465,550,55430,3,600,100,1559,601,ok,,2026-03-11T01:47:30.674716,ok
v010,202611_CSCE_469_500_54817_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_469_500_54817_v010.md"", ""202611_CSCE_469_500_54817_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_469_500_54817_v010.json"", ""202611_CSCE_469_500_54817_v010.json"")",CSCE 469,500,54817,3,600,100,1797,674,ok,,2026-03-11T01:47:33.971576,ok
v010,202611_CSCE_470_200_58535_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_470_200_58535_v010.md"", ""202611_CSCE_470_200_58535_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_470_200_58535_v010.json"", ""202611_CSCE_470_200_58535_v010.json"")",CSCE 470,200,58535,2,600,100,1083,594,ok,,2026-03-11T01:47:38.956405,ok
v010,202611_CSCE_477_550_59022_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_477_550_59022_v010.md"", ""202611_CSCE_477_550_59022_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_477_550_59022_v010.json"", ""202611_CSCE_477_550_59022_v010.json"")",CSCE 477,550,59022,5,600,100,2794,648,ok,,2026-03-11T01:47:48.303767,ok
v010,202611_CSCE_481_599_42607_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_481_599_42607_v010.md"", ""202611_CSCE_481_599_42607_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_481_599_42607_v010.json"", ""202611_CSCE_481_599_42607_v010.json"")",CSCE 481,599,42607,6,600,100,3148,614,ok,,2026-03-11T01:47:53.808603,ok
v010,202611_CSCE_482_931_37075_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_482_931_37075_v010.md"", ""202611_CSCE_482_931_37075_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_482_931_37075_v010.json"", ""202611_CSCE_482_931_37075_v010.json"")",CSCE 482,931,37075,12,600,100,6794,659,ok,,2026-03-11T01:47:59.207986,ok
v010,202611_CSCE_482_932_37076_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_482_932_37076_v010.md"", ""202611_CSCE_482_932_37076_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_482_932_37076_v010.json"", ""202611_CSCE_482_932_37076_v010.json"")",CSCE 482,932,37076,12,600,100,6793,659,ok,,2026-03-11T01:48:06.237964,ok
v010,202611_CSCE_482_934_37078_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_482_934_37078_v010.md"", ""202611_CSCE_482_934_37078_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_482_934_37078_v010.json"", ""202611_CSCE_482_934_37078_v010.json"")",CSCE 482,934,37078,7,600,100,4287,705,ok,,2026-03-11T01:48:12.218142,ok
v010,202611_CSCE_482_937_42646_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_482_937_42646_v010.md"", ""202611_CSCE_482_937_42646_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_482_937_42646_v010.json"", ""202611_CSCE_482_937_42646_v010.json"")",CSCE 482,937,42646,4,600,100,2253,640,ok,,2026-03-11T01:48:19.868752,ok
v010,202611_CSCE_482_938_42650_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_482_938_42650_v010.md"", ""202611_CSCE_482_938_42650_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_482_938_42650_v010.json"", ""202611_CSCE_482_938_42650_v010.json"")",CSCE 482,938,42650,4,600,100,2252,639,ok,,2026-03-11T01:48:28.581547,ok
v010,202611_CSCE_482_940_60096_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_482_940_60096_v010.md"", ""202611_CSCE_482_940_60096_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_482_940_60096_v010.json"", ""202611_CSCE_482_940_60096_v010.json"")",CSCE 482,940,60096,11,600,100,6559,691,ok,,2026-03-11T01:48:34.907015,ok
v010,202611_CSCE_483_932_37080_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_483_932_37080_v010.md"", ""202611_CSCE_483_932_37080_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_483_932_37080_v010.json"", ""202611_CSCE_483_932_37080_v010.json"")",CSCE 483,932,37080,7,600,100,3965,661,ok,,2026-03-11T01:48:47.894088,ok
v010,202611_CSCE_483_933_46417_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_483_933_46417_v010.md"", ""202611_CSCE_483_933_46417_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_483_933_46417_v010.json"", ""202611_CSCE_483_933_46417_v010.json"")",CSCE 483,933,46417,6,600,100,3486,682,ok,,2026-03-11T01:48:53.727391,ok
v010,202611_CSCE_489_501_60587_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_489_501_60587_v010.md"", ""202611_CSCE_489_501_60587_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_489_501_60587_v010.json"", ""202611_CSCE_489_501_60587_v010.json"")",CSCE 489,501,60587,2,600,100,1256,691,ok,,2026-03-11T01:48:56.916430,ok
v010,202611_CSCE_489_550_60109_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_489_550_60109_v010.md"", ""202611_CSCE_489_550_60109_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_489_550_60109_v010.json"", ""202611_CSCE_489_550_60109_v010.json"")",CSCE 489,550,60109,10,600,100,5678,666,ok,,2026-03-11T01:49:03.738842,ok
v010,202611_CSCE_608_600_46648_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_608_600_46648_v010.md"", ""202611_CSCE_608_600_46648_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_608_600_46648_v010.json"", ""202611_CSCE_608_600_46648_v010.json"")",CSCE 608,600,46648,2,600,100,1013,558,ok,,2026-03-11T01:49:08.493576,ok
v010,202611_CSCE_611_600_50668_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_611_600_50668_v010.md"", ""202611_CSCE_611_600_50668_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_611_600_50668_v010.json"", ""202611_CSCE_611_600_50668_v010.json"")",CSCE 611,600,50668,5,600,100,2956,683,ok,,2026-03-11T01:49:13.430515,ok
v010,202611_CSCE_611_700_50746_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_611_700_50746_v010.md"", ""202611_CSCE_611_700_50746_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_611_700_50746_v010.json"", ""202611_CSCE_611_700_50746_v010.json"")",CSCE 611,700,50746,5,600,100,3037,699,ok,,2026-03-11T01:49:20.653029,ok
v010,202611_CSCE_612_600_42640_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_612_600_42640_v010.md"", ""202611_CSCE_612_600_42640_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_612_600_42640_v010.json"", ""202611_CSCE_612_600_42640_v010.json"")",CSCE 612,600,42640,3,600,100,1384,543,ok,,2026-03-11T01:49:27.689546,ok
v010,202611_CSCE_614_600_42743_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_614_600_42743_v010.md"", ""202611_CSCE_614_600_42743_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_614_600_42743_v010.json"", ""202611_CSCE_614_600_42743_v010.json"")",CSCE 614,600,42743,3,600,100,1813,679,ok,,2026-03-11T01:49:32.704135,ok
v010,202611_CSCE_624_600_58435_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_624_600_58435_v010.md"", ""202611_CSCE_624_600_58435_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_624_600_58435_v010.json"", ""202611_CSCE_624_600_58435_v010.json"")",CSCE 624,600,58435,3,600,100,1740,655,ok,,2026-03-11T01:49:38.946411,ok
v010,202611_CSCE_629_600_54978_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_629_600_54978_v010.md"", ""202611_CSCE_629_600_54978_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_629_600_54978_v010.json"", ""202611_CSCE_629_600_54978_v010.json"")",CSCE 629,600,54978,2,600,100,1085,598,ok,,2026-03-11T01:49:44.124733,ok
v010,202611_CSCE_629_700_54783_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_629_700_54783_v010.md"", ""202611_CSCE_629_700_54783_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_629_700_54783_v010.json"", ""202611_CSCE_629_700_54783_v010.json"")",CSCE 629,700,54783,2,600,100,982,547,ok,,2026-03-11T01:49:48.133055,ok
v010,202611_CSCE_632_600_54784_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_632_600_54784_v010.md"", ""202611_CSCE_632_600_54784_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_632_600_54784_v010.json"", ""202611_CSCE_632_600_54784_v010.json"")",CSCE 632,600,54784,8,600,100,4340,637,ok,,2026-03-11T01:49:52.948942,ok
v010,202611_CSCE_633_601_58706_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_633_601_58706_v010.md"", ""202611_CSCE_633_601_58706_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_633_601_58706_v010.json"", ""202611_CSCE_633_601_58706_v010.json"")",CSCE 633,601,58706,3,600,100,1352,524,ok,,2026-03-11T01:49:58.897708,ok
v010,202611_CSCE_633_700_44010_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_633_700_44010_v010.md"", ""202611_CSCE_633_700_44010_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_633_700_44010_v010.json"", ""202611_CSCE_633_700_44010_v010.json"")",CSCE 633,700,44010,3,600,100,1494,577,ok,,2026-03-11T01:50:03.332396,ok
v010,202611_CSCE_635_600_46646_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_635_600_46646_v010.md"", ""202611_CSCE_635_600_46646_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_635_600_46646_v010.json"", ""202611_CSCE_635_600_46646_v010.json"")",CSCE 635,600,46646,3,600,100,1461,561,ok,,2026-03-11T01:50:11.640917,ok
v010,202611_CSCE_641_600_58437_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_641_600_58437_v010.md"", ""202611_CSCE_641_600_58437_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_641_600_58437_v010.json"", ""202611_CSCE_641_600_58437_v010.json"")",CSCE 641,600,58437,3,600,100,1483,561,ok,,2026-03-11T01:50:16.830879,ok
v010,202611_CSCE_648_600_60319_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_648_600_60319_v010.md"", ""202611_CSCE_648_600_60319_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_648_600_60319_v010.json"", ""202611_CSCE_648_600_60319_v010.json"")",CSCE 648,600,60319,5,600,100,2801,643,ok,,2026-03-11T01:50:28.559317,ok
v010,202611_CSCE_652_600_34516_v010.json,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step2_boilerplate/202611_CSCE_652_600_34516_v010.md"", ""202611_CSCE_652_600_34516_v010.md"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step3_flat/202611_CSCE_652_600_34516_v010.json"", ""202611_CSCE_652_600_34516_v010.json"")",CSCE 652,600,34516,2,600,100,1127,630,ok,,2026-03-11T01:50:34.464469,ok
