version,file,source_pdf,output_file,body_font_size_pt,annotated_lines,plain_lines,output_tokens,page_count,status,error,processed_at
v010,202611_CSCE_465_500_29436_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_465_500_29436.pdf"", ""202611_CSCE_465_500_29436.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_465_500_29436_v010.md"", ""202611_CSCE_465_500_29436_v010.md"")",11.0,157,208,4722,14,ok,,2026-03-11T01:47:20.664812
v010,202611_CSCE_465_550_55430_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_465_550_55430.pdf"", ""202611_CSCE_465_550_55430.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_465_550_55430_v010.md"", ""202611_CSCE_465_550_55430_v010.md"")",11.0,40,358,4618,12,ok,,2026-03-11T01:47:25.762638
v010,202611_CSCE_469_500_54817_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_469_500_54817.pdf"", ""202611_CSCE_469_500_54817.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_469_500_54817_v010.md"", ""202611_CSCE_469_500_54817_v010.md"")",11.0,170,216,5116,13,ok,,2026-03-11T01:47:30.750152
v010,202611_CSCE_470_200_58535_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_470_200_58535.pdf"", ""202611_CSCE_470_200_58535.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_470_200_58535_v010.md"", ""202611_CSCE_470_200_58535_v010.md"")",11.0,109,197,4263,11,ok,,2026-03-11T01:47:34.048943
v010,202611_CSCE_477_550_59022_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_477_550_59022.pdf"", ""202611_CSCE_477_550_59022.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_477_550_59022_v010.md"", ""202611_CSCE_477_550_59022_v010.md"")",11.0,120,406,6352,17,ok,,2026-03-11T01:47:39.061193
v010,202611_CSCE_481_599_42607_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_481_599_42607.pdf"", ""202611_CSCE_481_599_42607.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_481_599_42607_v010.md"", ""202611_CSCE_481_599_42607_v010.md"")",11.0,92,360,6427,15,ok,,2026-03-11T01:47:48.451383
v010,202611_CSCE_482_931_37075_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_482_931_37075.pdf"", ""202611_CSCE_482_931_37075.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_482_931_37075_v010.md"", ""202611_CSCE_482_931_37075_v010.md"")",11.0,80,562,10030,23,ok,,2026-03-11T01:47:53.894561
v010,202611_CSCE_482_932_37076_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_482_932_37076.pdf"", ""202611_CSCE_482_932_37076.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_482_932_37076_v010.md"", ""202611_CSCE_482_932_37076_v010.md"")",11.0,80,562,10030,23,ok,,2026-03-11T01:47:59.290834
v010,202611_CSCE_482_934_37078_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_482_934_37078.pdf"", ""202611_CSCE_482_934_37078.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_482_934_37078_v010.md"", ""202611_CSCE_482_934_37078_v010.md"")",11.0,49,452,7416,18,ok,,2026-03-11T01:48:06.322685
v010,202611_CSCE_482_937_42646_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_482_937_42646.pdf"", ""202611_CSCE_482_937_42646.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_482_937_42646_v010.md"", ""202611_CSCE_482_937_42646_v010.md"")",11.0,57,304,5425,13,ok,,2026-03-11T01:48:12.296192
v010,202611_CSCE_482_938_42650_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_482_938_42650.pdf"", ""202611_CSCE_482_938_42650.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_482_938_42650_v010.md"", ""202611_CSCE_482_938_42650_v010.md"")",11.0,57,304,5424,13,ok,,2026-03-11T01:48:19.942256
v010,202611_CSCE_482_940_60096_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_482_940_60096.pdf"", ""202611_CSCE_482_940_60096.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_482_940_60096_v010.md"", ""202611_CSCE_482_940_60096_v010.md"")",11.0,180,489,10074,23,ok,,2026-03-11T01:48:28.670794
v010,202611_CSCE_483_932_37080_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_483_932_37080.pdf"", ""202611_CSCE_483_932_37080.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_483_932_37080_v010.md"", ""202611_CSCE_483_932_37080_v010.md"")",11.0,64,485,7049,17,ok,,2026-03-11T01:48:34.987928
v010,202611_CSCE_483_933_46417_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_483_933_46417.pdf"", ""202611_CSCE_483_933_46417.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_483_933_46417_v010.md"", ""202611_CSCE_483_933_46417_v010.md"")",11.0,70,623,6614,17,ok,,2026-03-11T01:48:47.984628
v010,202611_CSCE_489_501_60587_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_489_501_60587.pdf"", ""202611_CSCE_489_501_60587.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_489_501_60587_v010.md"", ""202611_CSCE_489_501_60587_v010.md"")",11.0,116,234,4469,12,ok,,2026-03-11T01:48:53.804873
v010,202611_CSCE_489_550_60109_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_489_550_60109.pdf"", ""202611_CSCE_489_550_60109.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_489_550_60109_v010.md"", ""202611_CSCE_489_550_60109_v010.md"")",11.0,85,973,10613,31,ok,,2026-03-11T01:48:57.009054
v010,202611_CSCE_608_600_46648_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_608_600_46648.pdf"", ""202611_CSCE_608_600_46648.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_608_600_46648_v010.md"", ""202611_CSCE_608_600_46648_v010.md"")",11.0,44,239,4047,11,ok,,2026-03-11T01:49:03.811308
v010,202611_CSCE_611_600_50668_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_611_600_50668.pdf"", ""202611_CSCE_611_600_50668.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_611_600_50668_v010.md"", ""202611_CSCE_611_600_50668_v010.md"")",11.0,283,219,6581,15,ok,,2026-03-11T01:49:08.568035
v010,202611_CSCE_611_700_50746_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_611_700_50746.pdf"", ""202611_CSCE_611_700_50746.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_611_700_50746_v010.md"", ""202611_CSCE_611_700_50746_v010.md"")",11.0,285,222,6667,15,ok,,2026-03-11T01:49:13.509256
v010,202611_CSCE_612_600_42640_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_612_600_42640.pdf"", ""202611_CSCE_612_600_42640.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_612_600_42640_v010.md"", ""202611_CSCE_612_600_42640_v010.md"")",11.0,164,204,4578,11,ok,,2026-03-11T01:49:20.726299
v010,202611_CSCE_614_600_42743_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_614_600_42743.pdf"", ""202611_CSCE_614_600_42743.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_614_600_42743_v010.md"", ""202611_CSCE_614_600_42743_v010.md"")",11.0,171,218,5135,13,ok,,2026-03-11T01:49:27.761198
v010,202611_CSCE_624_600_58435_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_624_600_58435.pdf"", ""202611_CSCE_624_600_58435.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_624_600_58435_v010.md"", ""202611_CSCE_624_600_58435_v010.md"")",11.0,44,306,4770,14,ok,,2026-03-11T01:49:32.802051
v010,202611_CSCE_629_600_54978_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_629_600_54978.pdf"", ""202611_CSCE_629_600_54978.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_629_600_54978_v010.md"", ""202611_CSCE_629_600_54978_v010.md"")",11.0,41,279,4332,11,ok,,2026-03-11T01:49:39.015566
v010,202611_CSCE_629_700_54783_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_629_700_54783.pdf"", ""202611_CSCE_629_700_54783.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_629_700_54783_v010.md"", ""202611_CSCE_629_700_54783_v010.md"")",11.0,40,304,4698,12,ok,,2026-03-11T01:49:44.201605
v010,202611_CSCE_632_600_54784_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_632_600_54784.pdf"", ""202611_CSCE_632_600_54784.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_632_600_54784_v010.md"", ""202611_CSCE_632_600_54784_v010.md"")",11.0,56,747,8890,25,ok,,2026-03-11T01:49:48.224049
v010,202611_CSCE_633_601_58706_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_633_601_58706.pdf"", ""202611_CSCE_633_601_58706.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_633_601_58706_v010.md"", ""202611_CSCE_633_601_58706_v010.md"")",11.0,45,275,4275,12,ok,,2026-03-11T01:49:53.019369
v010,202611_CSCE_633_700_44010_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_633_700_44010.pdf"", ""202611_CSCE_633_700_44010.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_633_700_44010_v010.md"", ""202611_CSCE_633_700_44010_v010.md"")",11.0,58,278,4447,12,ok,,2026-03-11T01:49:58.977619
v010,202611_CSCE_635_600_46646_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_635_600_46646.pdf"", ""202611_CSCE_635_600_46646.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_635_600_46646_v010.md"", ""202611_CSCE_635_600_46646_v010.md"")",11.0,39,296,4484,11,ok,,2026-03-11T01:50:03.408228
v010,202611_CSCE_641_600_58437_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_641_600_58437.pdf"", ""202611_CSCE_641_600_58437.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_641_600_58437_v010.md"", ""202611_CSCE_641_600_58437_v010.md"")",11.0,41,282,4509,11,ok,,2026-03-11T01:50:11.737602
v010,202611_CSCE_648_600_60319_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_648_600_60319.pdf"", ""202611_CSCE_648_600_60319.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_648_600_60319_v010.md"", ""202611_CSCE_648_600_60319_v010.md"")",11.0,217,208,6223,16,ok,,2026-03-11T01:50:16.935836
v010,202611_CSCE_652_600_34516_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_652_600_34516.pdf"", ""202611_CSCE_652_600_34516.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_652_600_34516_v010.md"", ""202611_CSCE_652_600_34516_v010.md"")",11.0,185,196,4370,13,ok,,2026-03-11T01:50:28.642442
v010,202611_CSCE_656_600_42432_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_656_600_42432.pdf"", ""202611_CSCE_656_600_42432.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_656_600_42432_v010.md"", ""202611_CSCE_656_600_42432_v010.md"")",11.0,86,199,4092,11,ok,,2026-03-11T01:50:34.558273
v010,202611_CSCE_665_600_30874_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_665_600_30874.pdf"", ""202611_CSCE_665_600_30874.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_665_600_30874_v010.md"", ""202611_CSCE_665_600_30874_v010.md"")",11.0,84,213,4064,11,ok,,2026-03-11T01:50:40.468133
v010,202611_CSCE_669_600_58438_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_669_600_58438.pdf"", ""202611_CSCE_669_600_58438.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_669_600_58438_v010.md"", ""202611_CSCE_669_600_58438_v010.md"")",11.0,49,241,4208,11,ok,,2026-03-11T01:50:45.418711
v010,202611_CSCE_670_600_46627_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_670_600_46627.pdf"", ""202611_CSCE_670_600_46627.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_670_600_46627_v010.md"", ""202611_CSCE_670_600_46627_v010.md"")",11.0,43,282,4606,12,ok,,2026-03-11T01:50:58.252590
v010,202611_CSCE_672_600_58439_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_672_600_58439.pdf"", ""202611_CSCE_672_600_58439.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_672_600_58439_v010.md"", ""202611_CSCE_672_600_58439_v010.md"")",11.0,38,239,3950,11,ok,,2026-03-11T01:51:04.910775
v010,202611_CSCE_676_600_58440_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_676_600_58440.pdf"", ""202611_CSCE_676_600_58440.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_676_600_58440_v010.md"", ""202611_CSCE_676_600_58440_v010.md"")",11.0,28,277,4496,12,ok,,2026-03-11T01:51:09.828323
v010,202611_CSCE_676_700_59910_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_676_700_59910.pdf"", ""202611_CSCE_676_700_59910.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_676_700_59910_v010.md"", ""202611_CSCE_676_700_59910_v010.md"")",11.0,28,277,4495,12,ok,,2026-03-11T01:51:13.033453
v010,202611_CSCE_679_600_55144_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_679_600_55144.pdf"", ""202611_CSCE_679_600_55144.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_679_600_55144_v010.md"", ""202611_CSCE_679_600_55144_v010.md"")",11.0,228,229,5188,13,ok,,2026-03-11T01:51:18.990620
v010,202611_CSCE_681_600_12644_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_681_600_12644.pdf"", ""202611_CSCE_681_600_12644.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_681_600_12644_v010.md"", ""202611_CSCE_681_600_12644_v010.md"")",11.0,162,186,5383,13,ok,,2026-03-11T01:51:23.704514
v010,202611_CSCE_681_700_52108_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_681_700_52108.pdf"", ""202611_CSCE_681_700_52108.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_681_700_52108_v010.md"", ""202611_CSCE_681_700_52108_v010.md"")",11.0,162,186,5381,13,ok,,2026-03-11T01:51:28.706782
v010,202611_CSCE_689_600_58723_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_689_600_58723.pdf"", ""202611_CSCE_689_600_58723.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_689_600_58723_v010.md"", ""202611_CSCE_689_600_58723_v010.md"")",11.0,43,246,3783,10,ok,,2026-03-11T01:51:33.425637
v010,202611_CSCE_689_602_59349_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_689_602_59349.pdf"", ""202611_CSCE_689_602_59349.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_689_602_59349_v010.md"", ""202611_CSCE_689_602_59349_v010.md"")",11.0,117,232,4423,12,ok,,2026-03-11T01:51:37.827530
v010,202611_CSCE_689_603_59354_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_689_603_59354.pdf"", ""202611_CSCE_689_603_59354.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_689_603_59354_v010.md"", ""202611_CSCE_689_603_59354_v010.md"")",11.0,196,203,4238,12,ok,,2026-03-11T01:51:41.190946
v010,202611_CSCE_689_605_59358_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_689_605_59358.pdf"", ""202611_CSCE_689_605_59358.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_689_605_59358_v010.md"", ""202611_CSCE_689_605_59358_v010.md"")",11.0,42,281,4583,11,ok,,2026-03-11T01:51:44.319545
v010,202611_CSCE_689_606_59359_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_689_606_59359.pdf"", ""202611_CSCE_689_606_59359.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_689_606_59359_v010.md"", ""202611_CSCE_689_606_59359_v010.md"")",11.0,174,202,4924,14,ok,,2026-03-11T01:51:53.438532
v010,202611_CSCE_704_600_58431_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_704_600_58431.pdf"", ""202611_CSCE_704_600_58431.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_704_600_58431_v010.md"", ""202611_CSCE_704_600_58431_v010.md"")",11.0,93,313,5346,13,ok,,2026-03-11T01:51:58.127423
v010,202611_CSCE_713_600_58633_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_713_600_58633.pdf"", ""202611_CSCE_713_600_58633.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_713_600_58633_v010.md"", ""202611_CSCE_713_600_58633_v010.md"")",10.0,310,308,5729,16,ok,,2026-03-11T01:52:02.916094
v010,202611_CSCE_714_600_58443_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_714_600_58443.pdf"", ""202611_CSCE_714_600_58443.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_714_600_58443_v010.md"", ""202611_CSCE_714_600_58443_v010.md"")",12.0,258,309,4879,14,ok,,2026-03-11T01:52:10.541980
v010,202611_CSCE_714_700_55832_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_714_700_55832.pdf"", ""202611_CSCE_714_700_55832.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_714_700_55832_v010.md"", ""202611_CSCE_714_700_55832_v010.md"")",12.0,258,309,4879,14,ok,,2026-03-11T01:52:16.172976
v010,202611_CSCE_726_600_58445_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_726_600_58445.pdf"", ""202611_CSCE_726_600_58445.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_726_600_58445_v010.md"", ""202611_CSCE_726_600_58445_v010.md"")",11.0,213,200,5495,14,ok,,2026-03-11T01:52:26.858639
v010,202611_CSCE_727_600_58447_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_727_600_58447.pdf"", ""202611_CSCE_727_600_58447.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_727_600_58447_v010.md"", ""202611_CSCE_727_600_58447_v010.md"")",11.0,39,250,3792,10,ok,,2026-03-11T01:52:32.456253
v010,202611_CSCE_735_600_42401_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_735_600_42401.pdf"", ""202611_CSCE_735_600_42401.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_735_600_42401_v010.md"", ""202611_CSCE_735_600_42401_v010.md"")",11.0,39,235,3848,10,ok,,2026-03-11T01:52:36.460106
v010,202611_CSCE_735_700_42400_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260305/202611_CSCE_735_700_42400.pdf"", ""202611_CSCE_735_700_42400.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_735_700_42400_v010.md"", ""202611_CSCE_735_700_42400_v010.md"")",11.0,39,252,3868,10,ok,,2026-03-11T01:52:42.029837
v010,202611_CSCE_748_600_46626_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_748_600_46626.pdf"", ""202611_CSCE_748_600_46626.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_748_600_46626_v010.md"", ""202611_CSCE_748_600_46626_v010.md"")",11.0,29,276,4206,11,ok,,2026-03-11T01:52:46.122784
v010,202611_CSCE_749_600_58606_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_749_600_58606.pdf"", ""202611_CSCE_749_600_58606.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_749_600_58606_v010.md"", ""202611_CSCE_749_600_58606_v010.md"")",11.0,123,198,4739,11,ok,,2026-03-11T01:52:50.680886
v010,202611_CSCE_752_600_58432_v010.md,"=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/raw/simple_syllabus_20260304/202611_CSCE_752_600_58432.pdf"", ""202611_CSCE_752_600_58432.pdf"")","=HYPERLINK(""file:///C:/dev/TAMU_NEW/tamu_data/processed/v3_step1_markdown/202611_CSCE_752_600_58432_v010.md"", ""202611_CSCE_752_600_58432_v010.md"")",11.0,30,366,5853,15,ok,,2026-03-11T01:52:56.328528
